#OTU ID	SRR14065308	SRR14065340	SRR14065341	SRR14065392	SRR14065395	SRR14065400	SRR14065406	SRR14065408	SRR14065413	SRR14065418	SRR14065429	SRR14065444	SRR14065495	SRR14065520	SRR14065527	SRR14065559	SRR14065561	SRR14065565	SRR14065566	SRR14065606	SRR14065629	SRR14065676	SRR14065680	SRR14065689	SRR14065714	SRR14065724	SRR14065760	SRR14065764	SRR14065780	SRR14065800	SRR14065801	SRR14065802	SRR14065805	SRR14065812	SRR14065820	SRR14065848	SRR14065866	SRR14065871	SRR14065884	SRR14065898	SRR14065911	SRR14065914
004d7c658c9766fdf29a8af3d5fb1c86	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0071ef14fbfad85046d411896a863c01	4	1	455	1	1	70	87	278	0	111	0	88	1	199	229	65	67	48	0	141	1	0	49	76	24	232	4	0	7	71	56	0	160	64	215	0	138	180	11	0	0	0
00786f1fa47b70714a3bbc235cb4bb34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00b74d2891ff90170e02cf9e8d470931	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0
011aa2391ac0fabdc63f0faf35ac0b45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
013c9572acd23147882de9ecf16ec092	0	3	5	27	0	0	0	6	0	0	0	98	0	141	276	4	12	7	95	0	163	0	17	0	1	248	0	0	0	3	25	281	3	1	60	0	18	0	0	0	0	0
01902389aca39c047eb2e1d703a8beb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
01bead049527e2fdead7442e4cbccfc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01c7f788503e9b69650798fc4e09a752	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	1	0	4
028fefbeb9afee5cf35192a3682dbc05	0	0	0	4	0	1	0	0	0	0	0	4	0	0	0	1	1	1	0	0	10	0	1	0	0	30	0	0	0	4	0	0	9	1	1	0	0	0	0	0	0	0
02a034c2326f880c59737bb7fc861d6a	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	0	0	2
0310d4e31293d4f2724e84da75794775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
03180130325e3a2120a8effe3365c2b1	2	179	728	0	0	3	24	3	0	115	39	49	104	2	218	2	4	0	52	31	13	0	3	6	0	11	0	0	0	0	1	119	13	2	0	1	39	81	264	10	0	0
0358a4e8d1b0263f8b708436fd5dca61	0	0	461	0	0	15	2	79	0	21	109	54	0	16	348	4	61	16	243	51	27	0	106	0	0	47	0	0	1	0	28	111	112	34	4	0	54	23	75	0	0	0
